,trajectory,next step rate,step name
0,..........+..........,5.809815e+08,19
1,.........(+).........,9.456263e+08,254
2,........((+))........,1.889151e+09,252
3,.......(((+))).......,1.571274e+09,246
4,......((((+))))......,2.189868e+09,236
5,.....(((((+))))).....,2.401098e+08,221
6,.....((((.+.)))).....,2.691884e+09,218
7,....(((((.+.)))))....,3.802083e+09,200
8,...((((((.+.))))))...,1.571274e+09,178
9,..(((((((.+.)))))))..,1.357624e+09,152
10,.((((((((.+.)))))))).,2.189868e+09,122
11,(((((((((.+.))))))))),9.456263e+08,92
12,((((((((((+)))))))))),1.036840e+08,21
13,.(((((((((+))))))))).,2.189868e+09,126
14,((((((((((+)))))))))),2.401098e+08,20
15,(((((((((.+.))))))))),9.456263e+08,92
16,((((((((((+)))))))))),2.401098e+08,20
17,(((((((((.+.))))))))),9.456263e+08,92
18,((((((((((+)))))))))),1.036840e+08,21
19,.(((((((((+))))))))).,2.189868e+09,126
20,((((((((((+)))))))))),2.401098e+08,20
21,(((((((((.+.))))))))),9.456263e+08,92
22,((((((((((+)))))))))),2.401098e+08,20
23,(((((((((.+.))))))))),9.456263e+08,92
24,((((((((((+)))))))))),2.401098e+08,20
25,(((((((((.+.))))))))),9.456263e+08,92
26,((((((((((+)))))))))),1.036840e+08,21
27,.(((((((((+))))))))).,2.401098e+08,125
28,.((((((((.+.)))))))).,9.456263e+08,123
29,.(((((((((+))))))))).,2.189868e+09,126
30,((((((((((+)))))))))),2.401098e+08,20
31,(((((((((.+.))))))))),1.486303e+08,91
32,((((((((..+..)))))))),1.527644e+09,89
33,(((((((((.+.))))))))),1.486303e+08,91
34,((((((((..+..)))))))),1.168512e+08,88
35,(((((((...+...))))))),1.943106e+09,86
36,((((((((..+..)))))))),1.527644e+09,89
37,(((((((((.+.))))))))),1.486303e+08,91
38,((((((((..+..)))))))),1.527644e+09,89
39,(((((((((.+.))))))))),9.456263e+08,92
40,((((((((((+)))))))))),1.036840e+08,21
41,.(((((((((+))))))))).,2.189868e+09,126
42,((((((((((+)))))))))),2.401098e+08,20
43,(((((((((.+.))))))))),1.036840e+08,93
44,.((((((((.+.)))))))).,2.189868e+09,122
45,(((((((((.+.))))))))),9.456263e+08,92
46,((((((((((+)))))))))),2.401098e+08,20
47,(((((((((.+.))))))))),1.036840e+08,93
48,.((((((((.+.)))))))).,9.456263e+08,123
49,.(((((((((+))))))))).,2.189868e+09,126
50,((((((((((+)))))))))),2.401098e+08,20
51,(((((((((.+.))))))))),1.486303e+08,91
52,((((((((..+..)))))))),1.527644e+09,89
53,(((((((((.+.))))))))),9.456263e+08,92
54,((((((((((+)))))))))),2.401098e+08,20
55,(((((((((.+.))))))))),9.456263e+08,92
56,((((((((((+)))))))))),1.036840e+08,21
57,.(((((((((+))))))))).,1.672437e+08,127
58,..((((((((+))))))))..,2.401098e+08,155
59,..(((((((.+.)))))))..,1.357624e+09,152
60,.((((((((.+.)))))))).,2.189868e+09,122
61,(((((((((.+.))))))))),9.456263e+08,92
62,((((((((((+)))))))))),2.401098e+08,20
63,(((((((((.+.))))))))),1.036840e+08,93
64,.((((((((.+.)))))))).,2.189868e+09,122
65,(((((((((.+.))))))))),9.456263e+08,92
66,((((((((((+)))))))))),2.401098e+08,20
67,(((((((((.+.))))))))),9.456263e+08,92
68,((((((((((+)))))))))),1.036840e+08,21
