,trajectory,next step rate,step name
0,..........+..........,5.809815e+08,11
1,........(.+......)...,3.908113e+08,107
2,..........+..........,7.184670e+08,27
3,.(........+........).,1.770816e+09,222
4,((........+........)),2.691884e+09,199
5,(((.......+.......))),1.790575e+09,202
6,((((......+......)))),1.357624e+09,205
7,(((((.....+.....))))),1.357624e+09,208
8,((((((....+....)))))),1.672437e+08,210
9,(((((.....+.....))))),1.282201e+08,209
10,.((((.....+.....)))).,1.357624e+09,235
11,.(((((....+....))))).,1.770816e+09,238
12,((((((....+....)))))),2.189868e+09,211
13,(((((((...+...))))))),1.282201e+08,215
14,.((((((...+...)))))).,2.691884e+09,243
15,.(((((((..+..))))))).,1.790575e+09,247
16,.((((((((.+.)))))))).,1.770816e+09,250
17,(((((((((.+.))))))))),2.189868e+09,220
18,((((((((((+)))))))))),1.036840e+08,38
19,(((((((((.+.))))))))),2.189868e+09,220
20,((((((((((+)))))))))),1.036840e+08,38
21,(((((((((.+.))))))))),2.189868e+09,220
22,((((((((((+)))))))))),1.282201e+08,39
23,.(((((((((+))))))))).,1.770816e+09,254
24,((((((((((+)))))))))),1.036840e+08,38
25,(((((((((.+.))))))))),2.189868e+09,220
26,((((((((((+)))))))))),1.282201e+08,39
27,.(((((((((+))))))))).,1.770816e+09,254
28,((((((((((+)))))))))),1.282201e+08,39
29,.(((((((((+))))))))).,1.770816e+09,254
30,((((((((((+)))))))))),1.282201e+08,39
31,.(((((((((+))))))))).,1.770816e+09,254
32,((((((((((+)))))))))),1.282201e+08,39
33,.(((((((((+))))))))).,1.770816e+09,254
34,((((((((((+)))))))))),1.036840e+08,38
35,(((((((((.+.))))))))),1.268051e+08,219
36,((((((((..+..)))))))),1.790575e+09,217
37,(((((((((.+.))))))))),2.189868e+09,220
38,((((((((((+)))))))))),1.282201e+08,39
39,.(((((((((+))))))))).,1.770816e+09,254
40,((((((((((+)))))))))),1.036840e+08,38
41,(((((((((.+.))))))))),2.189868e+09,220
42,((((((((((+)))))))))),1.036840e+08,38
43,(((((((((.+.))))))))),2.189868e+09,220
44,((((((((((+)))))))))),1.036840e+08,38
45,(((((((((.+.))))))))),2.189868e+09,220
46,((((((((((+)))))))))),1.036840e+08,38
47,(((((((((.+.))))))))),2.189868e+09,220
48,((((((((((+)))))))))),1.282201e+08,39
49,.(((((((((+))))))))).,1.770816e+09,254
50,((((((((((+)))))))))),1.282201e+08,39
51,.(((((((((+))))))))).,1.770816e+09,254
52,((((((((((+)))))))))),1.036840e+08,38
53,(((((((((.+.))))))))),2.189868e+09,220
54,((((((((((+)))))))))),1.282201e+08,39
55,.(((((((((+))))))))).,1.770816e+09,254
56,((((((((((+)))))))))),1.036840e+08,38
57,(((((((((.+.))))))))),2.189868e+09,220
58,((((((((((+)))))))))),1.282201e+08,39
59,.(((((((((+))))))))).,1.770816e+09,254
60,((((((((((+)))))))))),1.282201e+08,39
61,.(((((((((+))))))))).,1.770816e+09,254
62,((((((((((+)))))))))),1.282201e+08,39
63,.(((((((((+))))))))).,1.770816e+09,254
64,((((((((((+)))))))))),1.036840e+08,38
65,(((((((((.+.))))))))),1.282201e+08,221
66,.((((((((.+.)))))))).,1.770816e+09,250
67,(((((((((.+.))))))))),2.189868e+09,220
68,((((((((((+)))))))))),1.036840e+08,38
69,(((((((((.+.))))))))),1.268051e+08,219
70,((((((((..+..)))))))),1.790575e+09,217
71,(((((((((.+.))))))))),2.189868e+09,220
72,((((((((((+)))))))))),1.282201e+08,39
73,.(((((((((+))))))))).,1.770816e+09,254
74,((((((((((+)))))))))),1.282201e+08,39
75,.(((((((((+))))))))).,1.770816e+09,254
76,((((((((((+)))))))))),1.036840e+08,38
77,(((((((((.+.))))))))),1.282201e+08,221
78,.((((((((.+.)))))))).,1.770816e+09,250
79,(((((((((.+.))))))))),2.189868e+09,220
80,((((((((((+)))))))))),1.282201e+08,39
81,.(((((((((+))))))))).,1.770816e+09,254
82,((((((((((+)))))))))),1.036840e+08,38
83,(((((((((.+.))))))))),2.189868e+09,220
84,((((((((((+)))))))))),1.036840e+08,38
85,(((((((((.+.))))))))),2.189868e+09,220
86,((((((((((+)))))))))),1.282201e+08,39
87,.(((((((((+))))))))).,1.770816e+09,254
88,((((((((((+)))))))))),1.036840e+08,38
89,(((((((((.+.))))))))),2.189868e+09,220
90,((((((((((+)))))))))),1.282201e+08,39
91,.(((((((((+))))))))).,1.770816e+09,254
92,((((((((((+)))))))))),1.282201e+08,39
93,.(((((((((+))))))))).,1.770816e+09,254
94,((((((((((+)))))))))),1.036840e+08,38
95,(((((((((.+.))))))))),2.189868e+09,220
96,((((((((((+)))))))))),1.036840e+08,38
97,(((((((((.+.))))))))),2.189868e+09,220
98,((((((((((+)))))))))),1.036840e+08,38
99,(((((((((.+.))))))))),2.189868e+09,220
100,((((((((((+)))))))))),1.282201e+08,39
101,.(((((((((+))))))))).,1.770816e+09,254
102,((((((((((+)))))))))),1.282201e+08,39
103,.(((((((((+))))))))).,1.770816e+09,254
104,((((((((((+)))))))))),1.282201e+08,39
105,.(((((((((+))))))))).,1.770816e+09,254
106,((((((((((+)))))))))),1.282201e+08,39
107,.(((((((((+))))))))).,1.770816e+09,254
108,((((((((((+)))))))))),1.282201e+08,39
109,.(((((((((+))))))))).,1.770816e+09,254
110,((((((((((+)))))))))),1.282201e+08,39
111,.(((((((((+))))))))).,1.770816e+09,254
112,((((((((((+)))))))))),1.036840e+08,38
113,(((((((((.+.))))))))),1.268051e+08,219
114,((((((((..+..)))))))),1.790575e+09,217
115,(((((((((.+.))))))))),2.189868e+09,220
116,((((((((((+)))))))))),1.282201e+08,39
117,.(((((((((+))))))))).,1.770816e+09,254
118,((((((((((+)))))))))),1.036840e+08,38
119,(((((((((.+.))))))))),2.189868e+09,220
120,((((((((((+)))))))))),1.282201e+08,39
121,.(((((((((+))))))))).,1.770816e+09,254
122,((((((((((+)))))))))),1.282201e+08,39
123,.(((((((((+))))))))).,1.770816e+09,254
124,((((((((((+)))))))))),1.282201e+08,39
125,.(((((((((+))))))))).,1.770816e+09,254
126,((((((((((+)))))))))),1.282201e+08,39
127,.(((((((((+))))))))).,1.770816e+09,254
128,((((((((((+)))))))))),1.282201e+08,39
129,.(((((((((+))))))))).,1.770816e+09,254
130,((((((((((+)))))))))),1.036840e+08,38
131,(((((((((.+.))))))))),2.189868e+09,220
132,((((((((((+)))))))))),1.036840e+08,38
133,(((((((((.+.))))))))),1.282201e+08,221
134,.((((((((.+.)))))))).,2.189868e+09,251
135,.(((((((((+))))))))).,1.770816e+09,254
136,((((((((((+)))))))))),1.282201e+08,39
137,.(((((((((+))))))))).,1.770816e+09,254
138,((((((((((+)))))))))),1.282201e+08,39
139,.(((((((((+))))))))).,1.770816e+09,254
140,((((((((((+)))))))))),1.282201e+08,39
141,.(((((((((+))))))))).,1.770816e+09,254
142,((((((((((+)))))))))),1.036840e+08,38
143,(((((((((.+.))))))))),1.282201e+08,221
144,.((((((((.+.)))))))).,1.770816e+09,250
145,(((((((((.+.))))))))),2.189868e+09,220
146,((((((((((+)))))))))),1.282201e+08,39
147,.(((((((((+))))))))).,1.770816e+09,254
148,((((((((((+)))))))))),1.036840e+08,38
149,(((((((((.+.))))))))),2.189868e+09,220
150,((((((((((+)))))))))),1.282201e+08,39
151,.(((((((((+))))))))).,1.770816e+09,254
152,((((((((((+)))))))))),1.036840e+08,38
153,(((((((((.+.))))))))),2.189868e+09,220
154,((((((((((+)))))))))),1.282201e+08,39
155,.(((((((((+))))))))).,1.770816e+09,254
156,((((((((((+)))))))))),1.282201e+08,39
157,.(((((((((+))))))))).,1.770816e+09,254
158,((((((((((+)))))))))),1.036840e+08,38
159,(((((((((.+.))))))))),2.189868e+09,220
160,((((((((((+)))))))))),1.036840e+08,38
161,(((((((((.+.))))))))),2.189868e+09,220
162,((((((((((+)))))))))),1.036840e+08,38
163,(((((((((.+.))))))))),2.189868e+09,220
164,((((((((((+)))))))))),1.036840e+08,38
165,(((((((((.+.))))))))),2.189868e+09,220
166,((((((((((+)))))))))),1.282201e+08,39
167,.(((((((((+))))))))).,1.770816e+09,254
168,((((((((((+)))))))))),1.282201e+08,39
169,.(((((((((+))))))))).,1.770816e+09,254
170,((((((((((+)))))))))),1.282201e+08,39
171,.(((((((((+))))))))).,1.770816e+09,254
172,((((((((((+)))))))))),1.036840e+08,38
173,(((((((((.+.))))))))),2.189868e+09,220
174,((((((((((+)))))))))),1.036840e+08,38
175,(((((((((.+.))))))))),2.189868e+09,220
176,((((((((((+)))))))))),1.036840e+08,38
177,(((((((((.+.))))))))),2.189868e+09,220
178,((((((((((+)))))))))),1.036840e+08,38
179,(((((((((.+.))))))))),2.189868e+09,220
180,((((((((((+)))))))))),1.282201e+08,39
181,.(((((((((+))))))))).,1.770816e+09,254
182,((((((((((+)))))))))),1.282201e+08,39
183,.(((((((((+))))))))).,1.770816e+09,254
184,((((((((((+)))))))))),1.036840e+08,38
185,(((((((((.+.))))))))),2.189868e+09,220
186,((((((((((+)))))))))),1.036840e+08,38
187,(((((((((.+.))))))))),2.189868e+09,220
188,((((((((((+)))))))))),1.282201e+08,39
189,.(((((((((+))))))))).,1.770816e+09,254
190,((((((((((+)))))))))),1.036840e+08,38
191,(((((((((.+.))))))))),2.189868e+09,220
192,((((((((((+)))))))))),1.036840e+08,38
193,(((((((((.+.))))))))),2.189868e+09,220
194,((((((((((+)))))))))),1.036840e+08,38
195,(((((((((.+.))))))))),2.189868e+09,220
196,((((((((((+)))))))))),1.282201e+08,39
197,.(((((((((+))))))))).,1.770816e+09,254
198,((((((((((+)))))))))),1.282201e+08,39
199,.(((((((((+))))))))).,1.770816e+09,254
200,((((((((((+)))))))))),1.036840e+08,38
201,(((((((((.+.))))))))),2.189868e+09,220
202,((((((((((+)))))))))),1.036840e+08,38
203,(((((((((.+.))))))))),1.282201e+08,221
204,.((((((((.+.)))))))).,1.770816e+09,250
205,(((((((((.+.))))))))),2.189868e+09,220
206,((((((((((+)))))))))),1.036840e+08,38
207,(((((((((.+.))))))))),1.268051e+08,219
208,((((((((..+..)))))))),1.790575e+09,217
209,(((((((((.+.))))))))),2.189868e+09,220
210,((((((((((+)))))))))),1.282201e+08,39
211,.(((((((((+))))))))).,1.770816e+09,254
212,((((((((((+)))))))))),1.282201e+08,39
213,.(((((((((+))))))))).,1.770816e+09,254
214,((((((((((+)))))))))),1.036840e+08,38
215,(((((((((.+.))))))))),2.189868e+09,220
216,((((((((((+)))))))))),1.036840e+08,38
217,(((((((((.+.))))))))),2.189868e+09,220
218,((((((((((+)))))))))),1.036840e+08,38
219,(((((((((.+.))))))))),2.189868e+09,220
220,((((((((((+)))))))))),1.036840e+08,38
221,(((((((((.+.))))))))),2.189868e+09,220
222,((((((((((+)))))))))),1.036840e+08,38
223,(((((((((.+.))))))))),2.189868e+09,220
224,((((((((((+)))))))))),1.036840e+08,38
225,(((((((((.+.))))))))),1.282201e+08,221
226,.((((((((.+.)))))))).,2.189868e+09,251
227,.(((((((((+))))))))).,1.770816e+09,254
228,((((((((((+)))))))))),1.282201e+08,39
229,.(((((((((+))))))))).,1.770816e+09,254
230,((((((((((+)))))))))),1.282201e+08,39
231,.(((((((((+))))))))).,1.770816e+09,254
232,((((((((((+)))))))))),1.282201e+08,39
233,.(((((((((+))))))))).,1.770816e+09,254
234,((((((((((+)))))))))),1.282201e+08,39
235,.(((((((((+))))))))).,1.770816e+09,254
236,((((((((((+)))))))))),1.036840e+08,38
237,(((((((((.+.))))))))),2.189868e+09,220
238,((((((((((+)))))))))),1.282201e+08,39
239,.(((((((((+))))))))).,1.770816e+09,254
240,((((((((((+)))))))))),1.282201e+08,39
241,.(((((((((+))))))))).,8.434767e+07,255
242,..((((((((+))))))))..,2.691884e+09,284
243,.(((((((((+))))))))).,1.036840e+08,253
244,.((((((((.+.)))))))).,1.770816e+09,250
245,(((((((((.+.))))))))),2.189868e+09,220
246,((((((((((+)))))))))),1.282201e+08,39
247,.(((((((((+))))))))).,1.770816e+09,254
248,((((((((((+)))))))))),1.282201e+08,39
249,.(((((((((+))))))))).,1.770816e+09,254
250,((((((((((+)))))))))),1.282201e+08,39
251,.(((((((((+))))))))).,1.770816e+09,254
252,((((((((((+)))))))))),1.036840e+08,38
253,(((((((((.+.))))))))),1.282201e+08,221
254,.((((((((.+.)))))))).,2.189868e+09,251
255,.(((((((((+))))))))).,1.770816e+09,254
256,((((((((((+)))))))))),1.036840e+08,38
257,(((((((((.+.))))))))),2.189868e+09,220
258,((((((((((+)))))))))),1.282201e+08,39
259,.(((((((((+))))))))).,1.770816e+09,254
260,((((((((((+)))))))))),1.036840e+08,38
261,(((((((((.+.))))))))),2.189868e+09,220
262,((((((((((+)))))))))),1.036840e+08,38
263,(((((((((.+.))))))))),2.189868e+09,220
264,((((((((((+)))))))))),1.282201e+08,39
265,.(((((((((+))))))))).,1.770816e+09,254
266,((((((((((+)))))))))),1.036840e+08,38
267,(((((((((.+.))))))))),2.189868e+09,220
268,((((((((((+)))))))))),1.282201e+08,39
269,.(((((((((+))))))))).,1.770816e+09,254
270,((((((((((+)))))))))),1.036840e+08,38
271,(((((((((.+.))))))))),2.189868e+09,220
272,((((((((((+)))))))))),1.036840e+08,38
273,(((((((((.+.))))))))),2.189868e+09,220
274,((((((((((+)))))))))),1.282201e+08,39
275,.(((((((((+))))))))).,1.770816e+09,254
276,((((((((((+)))))))))),1.282201e+08,39
277,.(((((((((+))))))))).,8.434767e+07,255
278,..((((((((+))))))))..,2.691884e+09,284
279,.(((((((((+))))))))).,1.770816e+09,254
280,((((((((((+)))))))))),1.282201e+08,39
281,.(((((((((+))))))))).,1.770816e+09,254
282,((((((((((+)))))))))),1.282201e+08,39
283,.(((((((((+))))))))).,1.770816e+09,254
284,((((((((((+)))))))))),1.036840e+08,38
285,(((((((((.+.))))))))),2.189868e+09,220
286,((((((((((+)))))))))),1.036840e+08,38
287,(((((((((.+.))))))))),2.189868e+09,220
288,((((((((((+)))))))))),1.282201e+08,39
289,.(((((((((+))))))))).,1.770816e+09,254
