,trajectory,next step rate,step name
0,..........+..........,7.184670e+08,f_off_core_24
1,.....(....+.........),7.432564e+09,f_backfray-end_78
2,.....((...+........)),4.351879e+08,b_backfray-end_75
3,......(...+........).,9.191432e+09,f_backfray-end_80
4,.....((...+........)),5.381723e+08,b_backfray-end_74
5,.....(....+.........),7.432564e+09,f_backfray-end_78
6,.....((...+........)),4.351879e+08,b_backfray-end_75
7,......(...+........).,9.191432e+09,f_backfray-end_80
8,.....((...+........)),2.694155e+07,b_sliding_73
9,....(.((..+......)).),3.230608e+08,b_backfray-end_60
10,......(...+.......)..,1.238157e+10,f_backfray-end_68
11,....(.((..+......)).),1.317395e+09,b_backfray-end_61
12,......((..+......))..,3.036296e+09,f_backfray-end_72
13,....(.((..+......)).),4.904540e+08,b_backfray-end_59
14,....(.(...+.......).),8.155708e+09,f_backfray-end_66
15,....(.((..+......)).),1.317395e+09,b_backfray-end_61
16,......((..+......))..,3.036296e+09,f_backfray-end_72
17,....(.((..+......)).),3.230608e+08,b_backfray-end_60
18,......(...+.......)..,1.238157e+10,f_backfray-end_68
19,....(.((..+......)).),4.904540e+08,b_backfray-end_59
20,....(.(...+.......).),8.155708e+09,f_backfray-end_66
21,....(.((..+......)).),1.317395e+09,b_backfray-end_61
22,......((..+......))..,3.036296e+09,f_backfray-end_72
23,....(.((..+......)).),1.317395e+09,b_backfray-end_61
24,......((..+......))..,3.036296e+09,f_backfray-end_72
25,....(.((..+......)).),1.317395e+09,b_backfray-end_61
26,......((..+......))..,3.036296e+09,f_backfray-end_72
27,....(.((..+......)).),1.317395e+09,b_backfray-end_61
28,......((..+......))..,3.036296e+09,f_backfray-end_72
29,....(.((..+......)).),1.317395e+09,b_backfray-end_61
30,......((..+......))..,3.036296e+09,f_backfray-end_72
31,....(.((..+......)).),1.317395e+09,b_backfray-end_61
32,......((..+......))..,3.036296e+09,f_backfray-end_72
33,....(.((..+......)).),3.230608e+08,b_backfray-end_60
34,......(...+.......)..,1.238157e+10,f_backfray-end_68
35,....(.((..+......)).),4.904540e+08,b_backfray-end_59
36,....(.(...+.......).),1.629147e+09,b_backfray-end_65
37,....(.....+.........),2.455272e+09,f_backfray-end_64
38,....(.(...+.......).),8.155708e+09,f_backfray-end_66
39,....(.((..+......)).),1.317395e+09,b_backfray-end_61
40,......((..+......))..,3.036296e+09,f_backfray-end_72
41,....(.((..+......)).),3.230608e+08,b_backfray-end_60
42,......(...+.......)..,1.238157e+10,f_backfray-end_68
43,....(.((..+......)).),1.317395e+09,b_backfray-end_61
44,......((..+......))..,3.036296e+09,f_backfray-end_72
45,....(.((..+......)).),1.317395e+09,b_backfray-end_61
46,......((..+......))..,3.036296e+09,f_backfray-end_72
47,....(.((..+......)).),1.317395e+09,b_backfray-end_61
48,......((..+......))..,3.036296e+09,f_backfray-end_72
49,....(.((..+......)).),4.904540e+08,b_backfray-end_59
50,....(.(...+.......).),8.155708e+09,f_backfray-end_66
51,....(.((..+......)).),1.317395e+09,b_backfray-end_61
52,......((..+......))..,3.036296e+09,f_backfray-end_72
53,....(.((..+......)).),3.230608e+08,b_backfray-end_60
54,......(...+.......)..,1.238157e+10,f_backfray-end_68
55,....(.((..+......)).),1.317395e+09,b_backfray-end_61
56,......((..+......))..,3.036296e+09,f_backfray-end_72
57,....(.((..+......)).),1.317395e+09,b_backfray-end_61
58,......((..+......))..,3.036296e+09,f_backfray-end_72
59,....(.((..+......)).),3.230608e+08,b_backfray-end_60
60,......(...+.......)..,1.238157e+10,f_backfray-end_68
61,....(.((..+......)).),1.317395e+09,b_backfray-end_61
62,......((..+......))..,3.036296e+09,f_backfray-end_72
63,....(.((..+......)).),4.904540e+08,b_backfray-end_59
64,....(.(...+.......).),8.155708e+09,f_backfray-end_66
65,....(.((..+......)).),3.230608e+08,b_backfray-end_60
66,......(...+.......)..,1.238157e+10,f_backfray-end_68
67,....(.((..+......)).),1.317395e+09,b_backfray-end_61
68,......((..+......))..,3.036296e+09,f_backfray-end_72
