,trajectory,DG,next step rate,step name
0,..........+..........,0.0,2.507905e+06,on_nucleation-10
1,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
2,..........+..........,0.0,3.134882e+06,off_nucleation-8
3,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
4,..........+..........,0.0,2.507905e+06,on_nucleation-15
5,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
6,..........+..........,0.0,3.134882e+06,off_nucleation-7
7,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
8,..........+..........,0.0,2.507905e+06,on_nucleation-13
9,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
10,..........+..........,0.0,2.507905e+06,on_nucleation-19
11,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
12,..........+..........,0.0,3.134882e+06,off_nucleation-1
13,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
14,..........+..........,0.0,3.134882e+06,off_nucleation-3
15,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
16,..........+..........,0.0,2.507905e+06,on_nucleation-17
17,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
18,..........+..........,0.0,2.507905e+06,on_nucleation-17
19,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
20,..........+..........,0.0,2.507905e+06,on_nucleation-13
21,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
22,..........+..........,0.0,2.507905e+06,on_nucleation-11
23,.(........+........).,-0.23568040849883176,3.205307e+08,on_nucleation-140
24,..........+..........,0.0,2.507905e+06,on_nucleation-14
25,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
26,..........+..........,0.0,3.134882e+06,off_nucleation-5
27,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
28,..........+..........,0.0,3.134882e+06,off_nucleation-8
29,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
30,..........+..........,0.0,3.134882e+06,off_nucleation-6
31,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
32,..........+..........,0.0,2.507905e+06,on_nucleation-14
33,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
34,..........+..........,0.0,2.507905e+06,on_nucleation-17
35,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
36,..........+..........,0.0,3.134882e+06,off_nucleation-6
37,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
38,..........+..........,0.0,2.507905e+06,on_nucleation-18
39,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
40,..........+..........,0.0,2.507905e+06,on_nucleation-17
41,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
42,..........+..........,0.0,2.507905e+06,on_nucleation-17
43,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
44,..........+..........,0.0,3.134882e+06,off_nucleation-5
45,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
46,..........+..........,0.0,2.507905e+06,on_nucleation-19
47,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
48,..........+..........,0.0,2.507905e+06,on_nucleation-17
49,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
50,..........+..........,0.0,2.507905e+06,on_nucleation-15
51,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
52,..........+..........,0.0,3.134882e+06,off_nucleation-7
53,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
54,..........+..........,0.0,2.507905e+06,on_nucleation-18
55,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
56,..........+..........,0.0,2.507905e+06,on_nucleation-16
57,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
58,..........+..........,0.0,3.134882e+06,off_nucleation-6
59,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
60,..........+..........,0.0,2.507905e+06,on_nucleation-16
61,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
62,..........+..........,0.0,2.507905e+06,on_nucleation-12
63,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
64,..........+..........,0.0,2.507905e+06,on_nucleation-15
65,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
66,..........+..........,0.0,2.507905e+06,on_nucleation-17
67,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
68,..........+..........,0.0,2.507905e+06,on_nucleation-14
69,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
70,..........+..........,0.0,2.507905e+06,on_nucleation-13
71,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
72,..........+..........,0.0,3.134882e+06,off_nucleation-4
73,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
74,..........+..........,0.0,3.134882e+06,off_nucleation-9
75,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
76,..........+..........,0.0,2.507905e+06,on_nucleation-18
77,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
78,..........+..........,0.0,2.507905e+06,on_nucleation-16
79,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
80,..........+..........,0.0,2.507905e+06,on_nucleation-11
81,.(........+........).,-0.23568040849883176,3.205307e+08,on_nucleation-140
82,..........+..........,0.0,3.134882e+06,off_nucleation-4
83,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
84,..........+..........,0.0,3.134882e+06,off_nucleation-0
85,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
86,..........+..........,0.0,2.507905e+06,on_nucleation-10
87,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
88,..........+..........,0.0,2.507905e+06,on_nucleation-18
89,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
90,..........+..........,0.0,2.507905e+06,on_nucleation-15
91,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
92,..........+..........,0.0,2.507905e+06,on_nucleation-18
93,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
94,..........+..........,0.0,3.134882e+06,off_nucleation-8
95,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
96,..........+..........,0.0,3.134882e+06,off_nucleation-5
97,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
98,..........+..........,0.0,3.134882e+06,off_nucleation-1
99,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
100,..........+..........,0.0,2.507905e+06,on_nucleation-18
101,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
102,..........+..........,0.0,2.507905e+06,on_nucleation-19
103,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
104,..........+..........,0.0,3.134882e+06,off_nucleation-0
105,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
106,..........+..........,0.0,3.134882e+06,off_nucleation-9
107,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
108,..........+..........,0.0,3.134882e+06,off_nucleation-7
109,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
110,..........+..........,0.0,2.507905e+06,on_nucleation-15
111,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
112,..........+..........,0.0,3.134882e+06,off_nucleation-0
113,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
114,..........+..........,0.0,3.134882e+06,off_nucleation-8
115,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
116,..........+..........,0.0,3.134882e+06,off_nucleation-2
117,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
118,..........+..........,0.0,2.507905e+06,on_nucleation-16
119,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
120,..........+..........,0.0,2.507905e+06,on_nucleation-19
121,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
122,..........+..........,0.0,2.507905e+06,on_nucleation-17
123,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
124,..........+..........,0.0,3.134882e+06,off_nucleation-5
