,trajectory,DG,next step rate,step name
83,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
84,..........+..........,0.0,3.134882e+06,off_nucleation-6
85,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
86,..........+..........,0.0,3.134882e+06,off_nucleation-3
87,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
88,..........+..........,0.0,3.134882e+06,off_nucleation-1
89,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
90,..........+..........,0.0,3.134882e+06,off_nucleation-5
91,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
92,..........+..........,0.0,3.134882e+06,off_nucleation-3
93,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
94,..........+..........,0.0,2.507905e+06,on_nucleation-18
95,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
96,..........+..........,0.0,2.507905e+06,on_nucleation-13
97,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
98,..........+..........,0.0,2.507905e+06,on_nucleation-11
99,.(........+........).,-0.23568040849883176,3.205307e+08,on_nucleation-140
100,..........+..........,0.0,3.134882e+06,off_nucleation-6
101,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
102,..........+..........,0.0,3.134882e+06,off_nucleation-9
103,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
104,..........+..........,0.0,2.507905e+06,on_nucleation-19
105,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
106,..........+..........,0.0,3.134882e+06,off_nucleation-2
107,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
108,..........+..........,0.0,3.134882e+06,off_nucleation-0
109,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
110,..........+..........,0.0,3.134882e+06,off_nucleation-7
111,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
112,..........+..........,0.0,3.134882e+06,off_nucleation-6
113,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
114,..........+..........,0.0,3.134882e+06,off_nucleation-9
115,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
116,..........+..........,0.0,3.134882e+06,off_nucleation-4
117,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
118,..........+..........,0.0,3.134882e+06,off_nucleation-1
119,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
120,..........+..........,0.0,2.507905e+06,on_nucleation-19
121,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
122,..........+..........,0.0,3.134882e+06,off_nucleation-5
123,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
124,..........+..........,0.0,2.507905e+06,on_nucleation-19
125,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
126,..........+..........,0.0,2.507905e+06,on_nucleation-11
127,.(........+........).,-0.23568040849883176,3.205307e+08,on_nucleation-140
128,..........+..........,0.0,2.507905e+06,on_nucleation-14
129,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
130,..........+..........,0.0,2.507905e+06,on_nucleation-19
131,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
132,..........+..........,0.0,2.507905e+06,on_nucleation-19
133,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
134,..........+..........,0.0,2.507905e+06,on_nucleation-10
135,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
136,..........+..........,0.0,2.507905e+06,on_nucleation-17
137,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
138,..........+..........,0.0,3.134882e+06,off_nucleation-2
139,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
140,..........+..........,0.0,2.507905e+06,on_nucleation-10
141,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
142,..........+..........,0.0,3.134882e+06,off_nucleation-1
143,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
144,..........+..........,0.0,3.134882e+06,off_nucleation-0
145,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
146,..........+..........,0.0,2.507905e+06,on_nucleation-10
147,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
148,..........+..........,0.0,3.134882e+06,off_nucleation-2
149,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
150,..........+..........,0.0,3.134882e+06,off_nucleation-4
151,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
152,..........+..........,0.0,3.134882e+06,off_nucleation-9
153,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
154,..........+..........,0.0,3.134882e+06,off_nucleation-2
155,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
156,..........+..........,0.0,2.507905e+06,on_nucleation-11
157,.(........+........).,-0.23568040849883176,3.205307e+08,on_nucleation-140
158,..........+..........,0.0,3.134882e+06,off_nucleation-1
159,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
160,..........+..........,0.0,2.507905e+06,on_nucleation-18
161,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
162,..........+..........,0.0,2.507905e+06,on_nucleation-12
163,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
164,..........+..........,0.0,3.134882e+06,off_nucleation-1
165,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
166,..........+..........,0.0,3.134882e+06,off_nucleation-7
167,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
168,..........+..........,0.0,3.134882e+06,off_nucleation-4
169,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
170,..........+..........,0.0,3.134882e+06,off_nucleation-3
171,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
172,..........+..........,0.0,2.507905e+06,on_nucleation-18
173,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
174,..........+..........,0.0,2.507905e+06,on_nucleation-10
175,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
176,..........+..........,0.0,2.507905e+06,on_nucleation-18
177,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
178,..........+..........,0.0,2.507905e+06,on_nucleation-18
179,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
180,..........+..........,0.0,2.507905e+06,on_nucleation-18
181,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
182,..........+..........,0.0,3.134882e+06,off_nucleation-3
183,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
184,..........+..........,0.0,3.134882e+06,off_nucleation-1
185,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
186,..........+..........,0.0,2.507905e+06,on_nucleation-16
187,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
188,..........+..........,0.0,3.134882e+06,off_nucleation-3
189,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
190,..........+..........,0.0,3.134882e+06,off_nucleation-3
191,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
192,..........+..........,0.0,3.134882e+06,off_nucleation-7
193,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
194,..........+..........,0.0,2.507905e+06,on_nucleation-10
195,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
196,..........+..........,0.0,3.134882e+06,off_nucleation-3
197,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
198,..........+..........,0.0,3.134882e+06,off_nucleation-9
199,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
200,..........+..........,0.0,2.507905e+06,on_nucleation-11
201,.(........+........).,-0.23568040849883176,3.205307e+08,on_nucleation-140
202,..........+..........,0.0,2.507905e+06,on_nucleation-14
203,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
204,..........+..........,0.0,3.134882e+06,off_nucleation-4
205,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
206,..........+..........,0.0,3.134882e+06,off_nucleation-0
207,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
208,..........+..........,0.0,3.134882e+06,off_nucleation-3
209,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
210,..........+..........,0.0,2.507905e+06,on_nucleation-14
211,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
212,..........+..........,0.0,3.134882e+06,off_nucleation-1
213,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
214,..........+..........,0.0,3.134882e+06,off_nucleation-6
215,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
216,..........+..........,0.0,2.507905e+06,on_nucleation-11
217,.(........+........).,-0.23568040849883176,3.205307e+08,on_nucleation-140
218,..........+..........,0.0,3.134882e+06,off_nucleation-7
219,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
220,..........+..........,0.0,2.507905e+06,on_nucleation-10
221,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
222,..........+..........,0.0,2.507905e+06,on_nucleation-11
223,.(........+........).,-0.23568040849883176,3.205307e+08,on_nucleation-140
224,..........+..........,0.0,3.134882e+06,off_nucleation-9
225,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
226,..........+..........,0.0,2.507905e+06,on_nucleation-10
227,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
228,..........+..........,0.0,3.134882e+06,off_nucleation-4
229,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
230,..........+..........,0.0,2.507905e+06,on_nucleation-10
231,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
232,..........+..........,0.0,3.134882e+06,off_nucleation-1
233,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
234,..........+..........,0.0,3.134882e+06,off_nucleation-7
235,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
236,..........+..........,0.0,2.507905e+06,on_nucleation-12
237,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
238,..........+..........,0.0,3.134882e+06,off_nucleation-5
239,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
240,..........+..........,0.0,3.134882e+06,off_nucleation-4
241,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
242,..........+..........,0.0,3.134882e+06,off_nucleation-0
243,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
244,..........+..........,0.0,3.134882e+06,off_nucleation-2
245,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
246,..........+..........,0.0,3.134882e+06,off_nucleation-8
247,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
248,..........+..........,0.0,2.507905e+06,on_nucleation-18
249,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
250,..........+..........,0.0,2.507905e+06,on_nucleation-12
251,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
252,..........+..........,0.0,3.134882e+06,off_nucleation-8
253,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
254,..........+..........,0.0,2.507905e+06,on_nucleation-13
255,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
256,..........+..........,0.0,3.134882e+06,off_nucleation-0
257,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
258,..........+..........,0.0,3.134882e+06,off_nucleation-1
259,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
260,..........+..........,0.0,2.507905e+06,on_nucleation-15
261,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
262,..........+..........,0.0,2.507905e+06,on_nucleation-10
263,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
264,..........+..........,0.0,3.134882e+06,off_nucleation-3
265,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
266,..........+..........,0.0,3.134882e+06,off_nucleation-2
267,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
268,..........+..........,0.0,3.134882e+06,off_nucleation-3
269,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
270,..........+..........,0.0,3.134882e+06,off_nucleation-6
271,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
272,..........+..........,0.0,3.134882e+06,off_nucleation-1
273,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
274,..........+..........,0.0,3.134882e+06,off_nucleation-5
275,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
276,..........+..........,0.0,2.507905e+06,on_nucleation-13
277,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
278,..........+..........,0.0,2.507905e+06,on_nucleation-10
279,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
280,..........+..........,0.0,3.134882e+06,off_nucleation-7
281,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
282,..........+..........,0.0,2.507905e+06,on_nucleation-12
283,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
284,..........+..........,0.0,2.507905e+06,on_nucleation-19
285,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
286,..........+..........,0.0,3.134882e+06,off_nucleation-3
287,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
288,..........+..........,0.0,3.134882e+06,off_nucleation-4
289,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
290,..........+..........,0.0,3.134882e+06,off_nucleation-1
291,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
292,..........+..........,0.0,3.134882e+06,off_nucleation-1
293,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
294,..........+..........,0.0,2.507905e+06,on_nucleation-13
295,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
296,..........+..........,0.0,2.507905e+06,on_nucleation-10
297,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
298,..........+..........,0.0,3.134882e+06,off_nucleation-1
299,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
300,..........+..........,0.0,2.507905e+06,on_nucleation-17
301,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
302,..........+..........,0.0,3.134882e+06,off_nucleation-5
303,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
304,..........+..........,0.0,3.134882e+06,off_nucleation-2
305,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
306,..........+..........,0.0,2.507905e+06,on_nucleation-11
307,.(........+........).,-0.23568040849883176,3.205307e+08,on_nucleation-140
308,..........+..........,0.0,2.507905e+06,on_nucleation-11
309,.(........+........).,-0.23568040849883176,3.205307e+08,on_nucleation-140
310,..........+..........,0.0,3.134882e+06,off_nucleation-2
311,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
312,..........+..........,0.0,2.507905e+06,on_nucleation-13
313,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
314,..........+..........,0.0,3.134882e+06,off_nucleation-6
315,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
316,..........+..........,0.0,3.134882e+06,off_nucleation-2
317,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
318,..........+..........,0.0,2.507905e+06,on_nucleation-12
319,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
320,..........+..........,0.0,3.134882e+06,off_nucleation-3
321,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
322,..........+..........,0.0,3.134882e+06,off_nucleation-0
323,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
324,..........+..........,0.0,3.134882e+06,off_nucleation-4
325,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
326,..........+..........,0.0,2.507905e+06,on_nucleation-19
327,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
328,..........+..........,0.0,3.134882e+06,off_nucleation-2
329,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
330,..........+..........,0.0,2.507905e+06,on_nucleation-15
331,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
332,..........+..........,0.0,3.134882e+06,off_nucleation-7
333,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
334,..........+..........,0.0,2.507905e+06,on_nucleation-17
335,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
336,..........+..........,0.0,3.134882e+06,off_nucleation-5
337,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
338,..........+..........,0.0,3.134882e+06,off_nucleation-2
339,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
340,..........+..........,0.0,2.507905e+06,on_nucleation-11
341,.(........+........).,-0.23568040849883176,3.205307e+08,on_nucleation-140
342,..........+..........,0.0,2.507905e+06,on_nucleation-14
343,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
344,..........+..........,0.0,3.134882e+06,off_nucleation-5
345,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
346,..........+..........,0.0,3.134882e+06,off_nucleation-8
347,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
348,..........+..........,0.0,3.134882e+06,off_nucleation-3
349,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
350,..........+..........,0.0,3.134882e+06,off_nucleation-9
351,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
352,..........+..........,0.0,3.134882e+06,off_nucleation-7
353,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
354,..........+..........,0.0,2.507905e+06,on_nucleation-17
355,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
356,..........+..........,0.0,3.134882e+06,off_nucleation-3
357,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
358,..........+..........,0.0,3.134882e+06,off_nucleation-8
359,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
360,..........+..........,0.0,3.134882e+06,off_nucleation-7
361,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
362,..........+..........,0.0,3.134882e+06,off_nucleation-7
363,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
364,..........+..........,0.0,3.134882e+06,off_nucleation-1
365,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
366,..........+..........,0.0,2.507905e+06,on_nucleation-12
367,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
368,..........+..........,0.0,3.134882e+06,off_nucleation-3
369,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
370,..........+..........,0.0,3.134882e+06,off_nucleation-6
371,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
372,..........+..........,0.0,3.134882e+06,off_nucleation-6
373,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
374,..........+..........,0.0,3.134882e+06,off_nucleation-8
375,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
376,..........+..........,0.0,3.134882e+06,off_nucleation-2
377,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
378,..........+..........,0.0,2.507905e+06,on_nucleation-13
379,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
380,..........+..........,0.0,3.134882e+06,off_nucleation-4
381,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
382,..........+..........,0.0,3.134882e+06,off_nucleation-9
383,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
384,..........+..........,0.0,2.507905e+06,on_nucleation-17
385,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
386,..........+..........,0.0,3.134882e+06,off_nucleation-7
387,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
388,..........+..........,0.0,3.134882e+06,off_nucleation-4
389,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
390,..........+..........,0.0,3.134882e+06,off_nucleation-0
391,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
392,..........+..........,0.0,2.507905e+06,on_nucleation-17
393,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
394,..........+..........,0.0,3.134882e+06,off_nucleation-9
395,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
396,..........+..........,0.0,3.134882e+06,off_nucleation-2
397,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
398,..........+..........,0.0,2.507905e+06,on_nucleation-12
399,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
400,..........+..........,0.0,3.134882e+06,off_nucleation-7
401,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
402,..........+..........,0.0,2.507905e+06,on_nucleation-18
403,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
404,..........+..........,0.0,3.134882e+06,off_nucleation-1
405,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
406,..........+..........,0.0,2.507905e+06,on_nucleation-10
407,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
408,..........+..........,0.0,2.507905e+06,on_nucleation-17
409,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
410,..........+..........,0.0,2.507905e+06,on_nucleation-13
411,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
412,..........+..........,0.0,2.507905e+06,on_nucleation-12
413,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
414,..........+..........,0.0,2.507905e+06,on_nucleation-17
415,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
416,..........+..........,0.0,2.507905e+06,on_nucleation-19
417,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
418,..........+..........,0.0,3.134882e+06,off_nucleation-0
419,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
