,trajectory,DG,next step rate,step name
0,..........+..........,0.0,2.507905e+06,on_nucleation-10
1,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
2,..........+..........,0.0,2.507905e+06,on_nucleation-15
3,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
4,..........+..........,0.0,2.507905e+06,on_nucleation-16
5,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
6,..........+..........,0.0,3.134882e+06,off_nucleation-7
7,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
8,..........+..........,0.0,3.134882e+06,off_nucleation-0
9,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
10,..........+..........,0.0,2.507905e+06,on_nucleation-17
11,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
12,..........+..........,0.0,2.507905e+06,on_nucleation-15
13,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
14,..........+..........,0.0,3.134882e+06,off_nucleation-5
15,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
16,..........+..........,0.0,2.507905e+06,on_nucleation-19
17,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
18,..........+..........,0.0,2.507905e+06,on_nucleation-14
19,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
20,..........+..........,0.0,3.134882e+06,off_nucleation-9
21,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
22,..........+..........,0.0,3.134882e+06,off_nucleation-1
23,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
24,..........+..........,0.0,3.134882e+06,off_nucleation-1
25,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
26,..........+..........,0.0,3.134882e+06,off_nucleation-9
27,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
28,..........+..........,0.0,3.134882e+06,off_nucleation-5
29,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
30,..........+..........,0.0,2.507905e+06,on_nucleation-16
31,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
32,..........+..........,0.0,3.134882e+06,off_nucleation-2
33,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
34,..........+..........,0.0,3.134882e+06,off_nucleation-2
35,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
36,..........+..........,0.0,2.507905e+06,on_nucleation-19
37,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
38,..........+..........,0.0,2.507905e+06,on_nucleation-16
39,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
40,..........+..........,0.0,3.134882e+06,off_nucleation-9
41,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
42,..........+..........,0.0,3.134882e+06,off_nucleation-3
43,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
44,..........+..........,0.0,2.507905e+06,on_nucleation-18
45,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
46,..........+..........,0.0,2.507905e+06,on_nucleation-13
47,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
48,..........+..........,0.0,2.507905e+06,on_nucleation-12
49,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
50,..........+..........,0.0,2.507905e+06,on_nucleation-19
51,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
52,..........+..........,0.0,3.134882e+06,off_nucleation-5
53,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
54,..........+..........,0.0,3.134882e+06,off_nucleation-4
55,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
56,..........+..........,0.0,3.134882e+06,off_nucleation-7
57,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
58,..........+..........,0.0,3.134882e+06,off_nucleation-2
59,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
60,..........+..........,0.0,3.134882e+06,off_nucleation-3
61,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
62,..........+..........,0.0,3.134882e+06,off_nucleation-3
63,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
64,..........+..........,0.0,3.134882e+06,off_nucleation-6
65,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
66,..........+..........,0.0,2.507905e+06,on_nucleation-18
67,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
68,..........+..........,0.0,2.507905e+06,on_nucleation-19
69,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
70,..........+..........,0.0,2.507905e+06,on_nucleation-13
71,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
72,..........+..........,0.0,3.134882e+06,off_nucleation-5
73,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
74,..........+..........,0.0,3.134882e+06,off_nucleation-8
75,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
76,..........+..........,0.0,3.134882e+06,off_nucleation-3
77,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
78,..........+..........,0.0,3.134882e+06,off_nucleation-3
79,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
80,..........+..........,0.0,2.507905e+06,on_nucleation-17
81,.......(..+..).......,-0.23568040849883176,3.205307e+08,on_nucleation-284
82,..........+..........,0.0,3.134882e+06,off_nucleation-2
83,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
84,..........+..........,0.0,2.507905e+06,on_nucleation-11
85,.(........+........).,-0.23568040849883176,3.205307e+08,on_nucleation-140
86,..........+..........,0.0,3.134882e+06,off_nucleation-1
87,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
88,..........+..........,0.0,3.134882e+06,off_nucleation-7
89,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
90,..........+..........,0.0,2.507905e+06,on_nucleation-15
91,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
92,..........+..........,0.0,3.134882e+06,off_nucleation-4
93,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
94,..........+..........,0.0,2.507905e+06,on_nucleation-10
95,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
96,..........+..........,0.0,2.507905e+06,on_nucleation-14
97,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
98,..........+..........,0.0,2.507905e+06,on_nucleation-15
99,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
100,..........+..........,0.0,3.134882e+06,off_nucleation-3
101,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
102,..........+..........,0.0,2.507905e+06,on_nucleation-16
103,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
104,..........+..........,0.0,3.134882e+06,off_nucleation-4
105,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
106,..........+..........,0.0,2.507905e+06,on_nucleation-15
107,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
108,..........+..........,0.0,3.134882e+06,off_nucleation-0
109,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
110,..........+..........,0.0,2.507905e+06,on_nucleation-19
111,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
112,..........+..........,0.0,3.134882e+06,off_nucleation-0
113,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
114,..........+..........,0.0,2.507905e+06,on_nucleation-13
115,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
116,..........+..........,0.0,3.134882e+06,off_nucleation-4
117,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
118,..........+..........,0.0,3.134882e+06,off_nucleation-0
119,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
120,..........+..........,0.0,3.134882e+06,off_nucleation-5
121,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
122,..........+..........,0.0,3.134882e+06,off_nucleation-8
123,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
124,..........+..........,0.0,3.134882e+06,off_nucleation-6
