,trajectory,DG,next step rate,step name
0,..........+..........,0.0,2.507905e+06,on_nucleation-12
1,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
2,..........+..........,0.0,3.134882e+06,off_nucleation-2
3,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
4,..........+..........,0.0,3.134882e+06,off_nucleation-1
5,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
6,..........+..........,0.0,2.507905e+06,on_nucleation-14
7,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
8,..........+..........,0.0,3.134882e+06,off_nucleation-0
9,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
10,..........+..........,0.0,3.134882e+06,off_nucleation-5
11,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
12,..........+..........,0.0,3.134882e+06,off_nucleation-9
13,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
14,..........+..........,0.0,2.507905e+06,on_nucleation-19
15,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
16,..........+..........,0.0,3.134882e+06,off_nucleation-5
17,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
18,..........+..........,0.0,3.134882e+06,off_nucleation-6
19,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
20,..........+..........,0.0,3.134882e+06,off_nucleation-1
21,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
22,..........+..........,0.0,3.134882e+06,off_nucleation-9
23,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
24,..........+..........,0.0,3.134882e+06,off_nucleation-6
25,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
26,..........+..........,0.0,3.134882e+06,off_nucleation-9
27,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
28,..........+..........,0.0,2.507905e+06,on_nucleation-13
29,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
30,..........+..........,0.0,3.134882e+06,off_nucleation-1
31,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
32,..........+..........,0.0,3.134882e+06,off_nucleation-1
33,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
34,..........+..........,0.0,3.134882e+06,off_nucleation-9
35,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
36,..........+..........,0.0,3.134882e+06,off_nucleation-7
37,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
38,..........+..........,0.0,2.507905e+06,on_nucleation-16
39,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
40,..........+..........,0.0,2.507905e+06,on_nucleation-10
41,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
42,..........+..........,0.0,3.134882e+06,off_nucleation-4
43,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
44,..........+..........,0.0,2.507905e+06,on_nucleation-14
45,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
46,..........+..........,0.0,3.134882e+06,off_nucleation-4
47,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
48,..........+..........,0.0,2.507905e+06,on_nucleation-14
49,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
50,..........+..........,0.0,3.134882e+06,off_nucleation-4
51,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
52,..........+..........,0.0,3.134882e+06,off_nucleation-7
53,.......(..+....).....,-0.23568040849883176,3.205307e+08,off_nucleation-96
54,..........+..........,0.0,3.134882e+06,off_nucleation-5
55,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
56,..........+..........,0.0,3.134882e+06,off_nucleation-1
57,....(.....+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-37
58,..........+..........,0.0,3.134882e+06,off_nucleation-5
59,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
60,..........+..........,0.0,2.507905e+06,on_nucleation-12
61,..(.......+.......)..,-0.23568040849883176,3.205307e+08,on_nucleation-174
62,..........+..........,0.0,3.134882e+06,off_nucleation-2
63,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
64,..........+..........,0.0,3.134882e+06,off_nucleation-3
65,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
66,..........+..........,0.0,2.507905e+06,on_nucleation-18
67,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
68,..........+..........,0.0,3.134882e+06,off_nucleation-9
69,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
70,..........+..........,0.0,3.134882e+06,off_nucleation-9
71,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
72,..........+..........,0.0,3.134882e+06,off_nucleation-2
73,.....(....+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-51
74,..........+..........,0.0,2.507905e+06,on_nucleation-16
75,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
76,..........+..........,0.0,2.507905e+06,on_nucleation-14
77,....(.....+.....)....,-0.4881872600222883,2.095948e+08,on_nucleation-230
78,..........+..........,0.0,2.507905e+06,on_nucleation-13
79,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
80,..........+..........,0.0,3.134882e+06,off_nucleation-4
81,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
82,..........+..........,0.0,2.507905e+06,on_nucleation-13
83,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
84,..........+..........,0.0,3.134882e+06,off_nucleation-9
85,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
86,..........+..........,0.0,3.134882e+06,off_nucleation-6
87,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
88,..........+..........,0.0,3.134882e+06,off_nucleation-5
89,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
90,..........+..........,0.0,3.134882e+06,off_nucleation-6
91,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
92,..........+..........,0.0,3.134882e+06,off_nucleation-9
93,.........(+..).......,-0.23568040849883176,3.205307e+08,off_nucleation-111
94,..........+..........,0.0,3.134882e+06,off_nucleation-8
95,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
96,..........+..........,0.0,2.507905e+06,on_nucleation-19
97,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
98,..........+..........,0.0,3.134882e+06,off_nucleation-0
99,(.........+.......)..,-0.23568040849883176,3.205307e+08,off_nucleation-23
100,..........+..........,0.0,3.134882e+06,off_nucleation-3
101,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
102,..........+..........,0.0,3.134882e+06,off_nucleation-4
103,.......(..+).........,-0.23568040849883176,3.205307e+08,off_nucleation-66
104,..........+..........,0.0,3.134882e+06,off_nucleation-5
105,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
106,..........+..........,0.0,2.507905e+06,on_nucleation-19
107,.........(+).........,-0.23568040849883176,3.205307e+08,on_nucleation-299
108,..........+..........,0.0,2.507905e+06,on_nucleation-16
109,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
110,..........+..........,0.0,2.507905e+06,on_nucleation-16
111,......(...+...)......,-0.4881872600222883,2.095948e+08,on_nucleation-270
112,..........+..........,0.0,2.507905e+06,on_nucleation-18
113,........(.+.)........,-0.4881872600222883,2.095948e+08,on_nucleation-294
114,..........+..........,0.0,2.507905e+06,on_nucleation-13
115,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
116,..........+..........,0.0,2.507905e+06,on_nucleation-13
117,...(......+......)...,-0.4881872600222883,2.095948e+08,on_nucleation-204
118,..........+..........,0.0,3.134882e+06,off_nucleation-6
119,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
120,..........+..........,0.0,3.134882e+06,off_nucleation-8
121,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
122,..........+..........,0.0,2.507905e+06,on_nucleation-15
123,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
124,..........+..........,0.0,3.134882e+06,off_nucleation-5
125,..(.......+.........),-0.23568040849883176,3.205307e+08,off_nucleation-68
126,..........+..........,0.0,3.134882e+06,off_nucleation-8
127,........(.+...)......,-0.4881872600222883,2.095948e+08,off_nucleation-106
128,..........+..........,0.0,2.507905e+06,on_nucleation-15
129,.....(....+....).....,-0.23568040849883176,3.205307e+08,on_nucleation-252
130,..........+..........,0.0,3.134882e+06,off_nucleation-3
131,......(...+.)........,-0.4881872600222883,2.095948e+08,off_nucleation-61
132,..........+..........,0.0,3.134882e+06,off_nucleation-6
133,......(...+.....)....,-0.4881872600222883,2.095948e+08,off_nucleation-82
134,..........+..........,0.0,2.507905e+06,on_nucleation-10
135,(.........+.........),-0.23568040849883176,3.205307e+08,on_nucleation-113
136,..........+..........,0.0,3.134882e+06,off_nucleation-5
