,trajectory,next step rate,step name
0,..........+..........,6.784416e+07,f_nucleation7
1,..((((....+....))))..,2.000000e+09,f_zipping_10
2,.((((((...+...)))))).,2.825731e+07,b_zipping_10
3,..((((....+....))))..,2.000000e+09,f_zipping_10
4,.((((((...+...)))))).,2.825731e+07,b_zipping_10
5,..((((....+....))))..,2.000000e+09,f_zipping_10
6,.((((((...+...)))))).,2.825731e+07,b_zipping_10
7,..((((....+....))))..,2.000000e+09,f_zipping_10
8,.((((((...+...)))))).,2.825731e+07,b_zipping_10
9,..((((....+....))))..,2.000000e+09,f_zipping_10
10,.((((((...+...)))))).,2.825731e+07,b_zipping_10
11,..((((....+....))))..,2.000000e+09,f_zipping_10
12,.((((((...+...)))))).,2.825731e+07,b_zipping_10
13,..((((....+....))))..,2.000000e+09,f_zipping_10
14,.((((((...+...)))))).,2.825731e+07,b_zipping_10
15,..((((....+....))))..,2.000000e+09,f_zipping_10
16,.((((((...+...)))))).,2.825731e+07,b_zipping_10
17,..((((....+....))))..,2.000000e+09,f_zipping_10
18,.((((((...+...)))))).,2.825731e+07,b_zipping_10
19,..((((....+....))))..,2.000000e+09,f_zipping_10
20,.((((((...+...)))))).,2.825731e+07,b_zipping_10
21,..((((....+....))))..,2.000000e+09,f_zipping_10
22,.((((((...+...)))))).,2.825731e+07,b_zipping_10
23,..((((....+....))))..,2.000000e+09,f_zipping_10
24,.((((((...+...)))))).,2.825731e+07,b_zipping_10
25,..((((....+....))))..,2.000000e+09,f_zipping_10
26,.((((((...+...)))))).,2.825731e+07,b_zipping_10
27,..((((....+....))))..,2.000000e+09,f_zipping_10
28,.((((((...+...)))))).,2.825731e+07,b_zipping_10
29,..((((....+....))))..,2.000000e+09,f_zipping_10
30,.((((((...+...)))))).,2.825731e+07,b_zipping_10
31,..((((....+....))))..,2.000000e+09,f_zipping_10
32,.((((((...+...)))))).,2.825731e+07,b_zipping_10
33,..((((....+....))))..,2.000000e+09,f_zipping_10
34,.((((((...+...)))))).,2.825731e+07,b_zipping_10
35,..((((....+....))))..,2.000000e+09,f_zipping_10
36,.((((((...+...)))))).,2.825731e+07,b_zipping_10
37,..((((....+....))))..,2.000000e+09,f_zipping_10
38,.((((((...+...)))))).,2.825731e+07,b_zipping_10
39,..((((....+....))))..,2.000000e+09,f_zipping_10
40,.((((((...+...)))))).,2.825731e+07,b_zipping_10
41,..((((....+....))))..,2.000000e+09,f_zipping_10
42,.((((((...+...)))))).,2.825731e+07,b_zipping_10
43,..((((....+....))))..,2.000000e+09,f_zipping_10
44,.((((((...+...)))))).,2.825731e+07,b_zipping_10
45,..((((....+....))))..,2.000000e+09,f_zipping_10
46,.((((((...+...)))))).,2.825731e+07,b_zipping_10
47,..((((....+....))))..,2.000000e+09,f_zipping_10
48,.((((((...+...)))))).,2.825731e+07,b_zipping_10
49,..((((....+....))))..,2.000000e+09,f_zipping_10
50,.((((((...+...)))))).,2.825731e+07,b_zipping_10
51,..((((....+....))))..,2.000000e+09,f_zipping_10
52,.((((((...+...)))))).,2.825731e+07,b_zipping_10
53,..((((....+....))))..,2.000000e+09,f_zipping_10
54,.((((((...+...)))))).,2.825731e+07,b_zipping_10
55,..((((....+....))))..,2.000000e+09,f_zipping_10
56,.((((((...+...)))))).,2.825731e+07,b_zipping_10
57,..((((....+....))))..,2.000000e+09,f_zipping_10
58,.((((((...+...)))))).,2.825731e+07,b_zipping_10
59,..((((....+....))))..,2.000000e+09,f_zipping_10
60,.((((((...+...)))))).,2.825731e+07,b_zipping_10
61,..((((....+....))))..,2.000000e+09,f_zipping_10
62,.((((((...+...)))))).,2.825731e+07,b_zipping_10
63,..((((....+....))))..,2.000000e+09,f_zipping_10
64,.((((((...+...)))))).,2.825731e+07,b_zipping_10
65,..((((....+....))))..,2.000000e+09,f_zipping_10
66,.((((((...+...)))))).,2.825731e+07,b_zipping_10
67,..((((....+....))))..,2.000000e+09,f_zipping_10
68,.((((((...+...)))))).,2.825731e+07,b_zipping_10
69,..((((....+....))))..,2.000000e+09,f_zipping_10
70,.((((((...+...)))))).,2.825731e+07,b_zipping_10
71,..((((....+....))))..,2.000000e+09,f_zipping_10
72,.((((((...+...)))))).,2.825731e+07,b_zipping_10
73,..((((....+....))))..,2.000000e+09,f_zipping_10
74,.((((((...+...)))))).,2.825731e+07,b_zipping_10
75,..((((....+....))))..,2.000000e+09,f_zipping_10
76,.((((((...+...)))))).,2.825731e+07,b_zipping_10
77,..((((....+....))))..,2.000000e+09,f_zipping_10
78,.((((((...+...)))))).,2.825731e+07,b_zipping_10
79,..((((....+....))))..,2.000000e+09,f_zipping_10
80,.((((((...+...)))))).,2.825731e+07,b_zipping_10
81,..((((....+....))))..,2.000000e+09,f_zipping_10
82,.((((((...+...)))))).,2.825731e+07,b_zipping_10
83,..((((....+....))))..,2.000000e+09,f_zipping_10
84,.((((((...+...)))))).,2.825731e+07,b_zipping_10
85,..((((....+....))))..,2.000000e+09,f_zipping_10
86,.((((((...+...)))))).,2.825731e+07,b_zipping_10
87,..((((....+....))))..,2.000000e+09,f_zipping_10
88,.((((((...+...)))))).,2.825731e+07,b_zipping_10
89,..((((....+....))))..,2.000000e+09,f_zipping_10
90,.((((((...+...)))))).,2.825731e+07,b_zipping_10
91,..((((....+....))))..,2.000000e+09,f_zipping_10
92,.((((((...+...)))))).,2.825731e+07,b_zipping_10
93,..((((....+....))))..,2.000000e+09,f_zipping_10
94,.((((((...+...)))))).,2.825731e+07,b_zipping_10
95,..((((....+....))))..,2.000000e+09,f_zipping_10
96,.((((((...+...)))))).,2.825731e+07,b_zipping_10
97,..((((....+....))))..,2.000000e+09,f_zipping_10
98,.((((((...+...)))))).,2.825731e+07,b_zipping_10
99,..((((....+....))))..,2.000000e+09,f_zipping_10
100,.((((((...+...)))))).,2.825731e+07,b_zipping_10
101,..((((....+....))))..,2.000000e+09,f_zipping_10
102,.((((((...+...)))))).,2.825731e+07,b_zipping_10
103,..((((....+....))))..,2.000000e+09,f_zipping_10
104,.((((((...+...)))))).,2.825731e+07,b_zipping_10
105,..((((....+....))))..,2.000000e+09,f_zipping_10
106,.((((((...+...)))))).,2.825731e+07,b_zipping_10
107,..((((....+....))))..,2.000000e+09,f_zipping_10
108,.((((((...+...)))))).,2.825731e+07,b_zipping_10
109,..((((....+....))))..,2.000000e+09,f_zipping_10
110,.((((((...+...)))))).,2.825731e+07,b_zipping_10
111,..((((....+....))))..,2.000000e+09,f_zipping_10
112,.((((((...+...)))))).,2.825731e+07,b_zipping_10
113,..((((....+....))))..,2.000000e+09,f_zipping_10
114,.((((((...+...)))))).,2.825731e+07,b_zipping_10
115,..((((....+....))))..,2.000000e+09,f_zipping_10
116,.((((((...+...)))))).,2.825731e+07,b_zipping_10
117,..((((....+....))))..,2.000000e+09,f_zipping_10
118,.((((((...+...)))))).,2.825731e+07,b_zipping_10
119,..((((....+....))))..,2.000000e+09,f_zipping_10
120,.((((((...+...)))))).,2.825731e+07,b_zipping_10
121,..((((....+....))))..,2.000000e+09,f_zipping_10
122,.((((((...+...)))))).,2.825731e+07,b_zipping_10
123,..((((....+....))))..,2.000000e+09,f_zipping_10
124,.((((((...+...)))))).,2.825731e+07,b_zipping_10
125,..((((....+....))))..,2.000000e+09,f_zipping_10
126,.((((((...+...)))))).,2.825731e+07,b_zipping_10
127,..((((....+....))))..,2.000000e+09,f_zipping_10
128,.((((((...+...)))))).,2.825731e+07,b_zipping_10
129,..((((....+....))))..,2.000000e+09,f_zipping_10
130,.((((((...+...)))))).,2.825731e+07,b_zipping_10
131,..((((....+....))))..,2.000000e+09,f_zipping_10
132,.((((((...+...)))))).,2.825731e+07,b_zipping_10
133,..((((....+....))))..,2.000000e+09,f_zipping_10
134,.((((((...+...)))))).,2.825731e+07,b_zipping_10
135,..((((....+....))))..,2.000000e+09,f_zipping_10
136,.((((((...+...)))))).,2.825731e+07,b_zipping_10
137,..((((....+....))))..,2.000000e+09,f_zipping_10
138,.((((((...+...)))))).,2.825731e+07,b_zipping_10
139,..((((....+....))))..,2.000000e+09,f_zipping_10
140,.((((((...+...)))))).,2.825731e+07,b_zipping_10
141,..((((....+....))))..,2.000000e+09,f_zipping_10
142,.((((((...+...)))))).,2.825731e+07,b_zipping_10
143,..((((....+....))))..,2.000000e+09,f_zipping_10
144,.((((((...+...)))))).,2.825731e+07,b_zipping_10
145,..((((....+....))))..,2.000000e+09,f_zipping_10
146,.((((((...+...)))))).,2.825731e+07,b_zipping_10
147,..((((....+....))))..,2.000000e+09,f_zipping_10
148,.((((((...+...)))))).,1.237149e+06,b_zipping_19
149,((((((((..+..)))))))),2.000000e+09,f_zipping_18
150,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
151,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
152,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
153,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
154,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
155,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
156,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
157,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
