,trajectory,next step rate,step name
0,..........+..........,1.583031e+08,f_nucleation8
1,((((......+))))......,2.000000e+07,f_sliding-end_10
2,((((((((((+)))))))))),1.234364e+08,b_zipping-end_26
3,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
4,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
5,(((((((((.+.))))))))),2.027511e+08,b_zipping_22
6,((((((((..+..)))))))),2.000000e+09,f_zipping_23
7,.((((((...+...)))))).,2.556144e+06,b_zipping_23
8,((((((((..+..)))))))),2.000000e+09,f_zipping_23
9,.((((((...+...)))))).,2.556144e+06,b_zipping_23
10,((((((((..+..)))))))),2.000000e+09,f_zipping_23
11,.((((((...+...)))))).,2.556144e+06,b_zipping_23
12,((((((((..+..)))))))),2.000000e+09,f_zipping_22
13,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
14,((((((((((+)))))))))),1.234364e+08,b_zipping-end_26
15,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
16,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
17,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
18,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
19,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
20,((((((((((+)))))))))),1.234364e+08,b_zipping-end_26
21,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
22,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
23,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
24,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
25,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
26,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
27,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
28,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
29,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
30,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
31,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
32,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
33,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
34,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
35,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
36,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
37,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
38,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
39,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
40,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
41,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
42,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
43,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
44,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
45,(((((((((.+.))))))))),2.027511e+08,b_zipping_22
46,((((((((..+..)))))))),2.000000e+09,f_zipping_22
47,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
48,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
49,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
50,((((((((((+)))))))))),1.234364e+08,b_zipping-end_26
51,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
52,((((((((((+)))))))))),1.234364e+08,b_zipping-end_26
53,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
54,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
55,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
56,((((((((((+)))))))))),1.234364e+08,b_zipping-end_26
57,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
58,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
59,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
60,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
61,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
62,((((((((((+)))))))))),1.234364e+08,b_zipping-end_26
63,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
64,((((((((((+)))))))))),1.234364e+08,b_zipping-end_26
65,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
66,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
67,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
68,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
69,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
70,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
71,(((((((((.+.))))))))),2.027511e+08,b_zipping_22
72,((((((((..+..)))))))),2.000000e+09,f_zipping_23
73,.((((((...+...)))))).,2.556144e+06,b_zipping_23
74,((((((((..+..)))))))),2.000000e+09,f_zipping_23
75,.((((((...+...)))))).,2.556144e+06,b_zipping_23
76,((((((((..+..)))))))),2.000000e+09,f_zipping_22
77,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
78,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
79,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
80,((((((((((+)))))))))),1.234364e+08,b_zipping-end_26
81,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
82,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
83,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
84,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
85,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
86,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
87,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
88,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
89,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
90,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
91,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
92,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
93,(((((((((.+.))))))))),2.027511e+08,b_zipping_22
94,((((((((..+..)))))))),2.000000e+09,f_zipping_22
95,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
96,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
97,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
98,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
99,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
100,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
101,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
102,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
103,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
104,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
105,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
106,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
107,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
108,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
109,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
110,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
111,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
112,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
113,(((((((((.+.))))))))),2.027511e+08,b_zipping_22
114,((((((((..+..)))))))),2.000000e+09,f_zipping_22
115,(((((((((.+.))))))))),2.027511e+08,b_zipping_22
116,((((((((..+..)))))))),2.000000e+09,f_zipping_23
117,.((((((...+...)))))).,2.556144e+06,b_zipping_23
118,((((((((..+..)))))))),2.000000e+09,f_zipping_22
