,trajectory,next step rate,step name
0,..........+..........,1.583031e+08,f_nucleation9
1,......((((+......)))),2.000000e+07,f_sliding-end_11
2,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
3,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
4,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
5,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
6,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
7,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
8,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
9,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
10,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
11,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
12,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
13,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
14,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
15,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
16,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
17,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
18,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
19,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
20,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
21,.(((((((((+))))))))).,1.410479e+07,b_zipping_28
22,..((((((((+))))))))..,2.000000e+09,f_zipping_29
23,...(((((((+)))))))...,5.595274e+07,b_zipping_31
24,....((((((+))))))....,2.000000e+09,f_zipping_32
25,.....(((((+))))).....,5.595274e+07,b_zipping_32
26,....((((((+))))))....,2.000000e+09,f_zipping_31
27,...(((((((+)))))))...,5.595274e+07,b_zipping_31
28,....((((((+))))))....,2.000000e+09,f_zipping_31
29,...(((((((+)))))))...,5.595274e+07,b_zipping_31
30,....((((((+))))))....,2.000000e+09,f_zipping_31
31,...(((((((+)))))))...,4.175274e+07,b_zipping_29
32,..((((((((+))))))))..,2.000000e+09,f_zipping_29
33,...(((((((+)))))))...,5.595274e+07,b_zipping_31
34,....((((((+))))))....,2.000000e+09,f_zipping_32
35,.....(((((+))))).....,1.199880e+08,b_zipping_18
36,......((((+))))......,2.000000e+09,f_zipping_18
37,.....(((((+))))).....,5.595274e+07,b_zipping_32
38,....((((((+))))))....,2.000000e+09,f_zipping_31
39,...(((((((+)))))))...,5.595274e+07,b_zipping_31
40,....((((((+))))))....,2.000000e+09,f_zipping_32
41,.....(((((+))))).....,1.199880e+08,b_zipping_18
42,......((((+))))......,2.000000e+09,f_zipping_18
43,.....(((((+))))).....,1.199880e+08,b_zipping_18
44,......((((+))))......,2.000000e+09,f_zipping_18
45,.....(((((+))))).....,1.199880e+08,b_zipping_18
46,......((((+))))......,2.000000e+09,f_zipping_18
47,.....(((((+))))).....,1.199880e+08,b_zipping_18
48,......((((+))))......,2.000000e+09,f_zipping_18
49,.....(((((+))))).....,1.199880e+08,b_zipping_18
50,......((((+))))......,2.000000e+09,f_zipping_18
51,.....(((((+))))).....,1.199880e+08,b_zipping_18
52,......((((+))))......,2.000000e+09,f_zipping_18
53,.....(((((+))))).....,5.595274e+07,b_zipping_32
54,....((((((+))))))....,2.000000e+09,f_zipping_31
55,...(((((((+)))))))...,5.595274e+07,b_zipping_31
56,....((((((+))))))....,2.000000e+09,f_zipping_31
57,...(((((((+)))))))...,5.595274e+07,b_zipping_31
58,....((((((+))))))....,2.000000e+09,f_zipping_31
59,...(((((((+)))))))...,5.595274e+07,b_zipping_31
60,....((((((+))))))....,2.000000e+09,f_zipping_31
61,...(((((((+)))))))...,4.175274e+07,b_zipping_29
62,..((((((((+))))))))..,2.000000e+09,f_zipping_29
63,...(((((((+)))))))...,4.175274e+07,b_zipping_29
64,..((((((((+))))))))..,2.000000e+09,f_zipping_29
65,...(((((((+)))))))...,5.595274e+07,b_zipping_31
66,....((((((+))))))....,2.000000e+09,f_zipping_31
67,...(((((((+)))))))...,5.595274e+07,b_zipping_31
68,....((((((+))))))....,2.000000e+09,f_zipping_32
69,.....(((((+))))).....,1.199880e+08,b_zipping_18
70,......((((+))))......,2.000000e+09,f_zipping_18
71,.....(((((+))))).....,5.595274e+07,b_zipping_32
72,....((((((+))))))....,2.000000e+09,f_zipping_31
73,...(((((((+)))))))...,5.595274e+07,b_zipping_31
74,....((((((+))))))....,2.000000e+09,f_zipping_31
75,...(((((((+)))))))...,4.175274e+07,b_zipping_29
76,..((((((((+))))))))..,2.000000e+09,f_zipping_29
77,...(((((((+)))))))...,5.595274e+07,b_zipping_31
78,....((((((+))))))....,2.000000e+09,f_zipping_31
79,...(((((((+)))))))...,5.595274e+07,b_zipping_31
80,....((((((+))))))....,2.000000e+09,f_zipping_31
81,...(((((((+)))))))...,5.595274e+07,b_zipping_31
82,....((((((+))))))....,2.000000e+09,f_zipping_32
83,.....(((((+))))).....,5.595274e+07,b_zipping_32
84,....((((((+))))))....,2.000000e+09,f_zipping_31
85,...(((((((+)))))))...,5.595274e+07,b_zipping_31
86,....((((((+))))))....,2.000000e+09,f_zipping_31
87,...(((((((+)))))))...,5.595274e+07,b_zipping_31
88,....((((((+))))))....,2.000000e+09,f_zipping_32
89,.....(((((+))))).....,5.595274e+07,b_zipping_32
90,....((((((+))))))....,2.000000e+09,f_zipping_32
91,.....(((((+))))).....,1.199880e+08,b_zipping_18
92,......((((+))))......,2.000000e+09,f_zipping_18
93,.....(((((+))))).....,1.199880e+08,b_zipping_18
94,......((((+))))......,2.000000e+09,f_zipping_18
95,.....(((((+))))).....,5.595274e+07,b_zipping_32
96,....((((((+))))))....,2.000000e+09,f_zipping_32
97,.....(((((+))))).....,1.199880e+08,b_zipping_18
98,......((((+))))......,2.000000e+09,f_zipping_18
99,.....(((((+))))).....,1.199880e+08,b_zipping_18
100,......((((+))))......,2.000000e+09,f_zipping_18
101,.....(((((+))))).....,1.199880e+08,b_zipping_18
102,......((((+))))......,2.000000e+09,f_zipping_18
103,.....(((((+))))).....,1.199880e+08,b_zipping_18
104,......((((+))))......,2.000000e+09,f_zipping_18
105,.....(((((+))))).....,1.199880e+08,b_zipping_18
106,......((((+))))......,2.000000e+09,f_zipping_18
107,.....(((((+))))).....,1.199880e+08,b_zipping_18
108,......((((+))))......,2.000000e+09,f_zipping_18
109,.....(((((+))))).....,5.595274e+07,b_zipping_32
110,....((((((+))))))....,2.000000e+09,f_zipping_32
111,.....(((((+))))).....,5.595274e+07,b_zipping_32
112,....((((((+))))))....,2.000000e+09,f_zipping_31
113,...(((((((+)))))))...,4.175274e+07,b_zipping_29
114,..((((((((+))))))))..,2.000000e+09,f_zipping_29
115,...(((((((+)))))))...,4.175274e+07,b_zipping_29
116,..((((((((+))))))))..,2.000000e+09,f_zipping_29
117,...(((((((+)))))))...,4.175274e+07,b_zipping_29
118,..((((((((+))))))))..,2.000000e+09,f_zipping_29
119,...(((((((+)))))))...,4.175274e+07,b_zipping_29
120,..((((((((+))))))))..,2.000000e+09,f_zipping_29
121,...(((((((+)))))))...,4.175274e+07,b_zipping_29
122,..((((((((+))))))))..,2.000000e+09,f_zipping_29
123,...(((((((+)))))))...,5.595274e+07,b_zipping_31
124,....((((((+))))))....,2.000000e+09,f_zipping_31
125,...(((((((+)))))))...,5.595274e+07,b_zipping_31
126,....((((((+))))))....,2.000000e+09,f_zipping_31
127,...(((((((+)))))))...,5.595274e+07,b_zipping_31
128,....((((((+))))))....,2.000000e+09,f_zipping_32
129,.....(((((+))))).....,5.595274e+07,b_zipping_32
130,....((((((+))))))....,2.000000e+09,f_zipping_31
131,...(((((((+)))))))...,5.595274e+07,b_zipping_31
132,....((((((+))))))....,2.000000e+09,f_zipping_31
133,...(((((((+)))))))...,4.175274e+07,b_zipping_29
134,..((((((((+))))))))..,2.000000e+09,f_zipping_29
135,...(((((((+)))))))...,5.595274e+07,b_zipping_31
136,....((((((+))))))....,2.000000e+09,f_zipping_32
137,.....(((((+))))).....,5.595274e+07,b_zipping_32
138,....((((((+))))))....,2.000000e+09,f_zipping_31
139,...(((((((+)))))))...,4.175274e+07,b_zipping_29
140,..((((((((+))))))))..,2.000000e+09,f_zipping_28
141,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
142,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
143,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
144,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
145,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
146,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
147,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
148,((((((((((+)))))))))),2.119375e+08,b_zipping-end_30
149,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
150,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
151,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
152,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
153,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
154,((((((((((+)))))))))),2.765960e+08,b_zipping-end_24
