,trajectory,next step rate,step name
0,..........+..........,4.765020e+08,f_off_core_40
1,......(...+........).,2.000000e+09,f_backfray-end_199
2,......(.(.+......).).,2.000000e+09,f_backfray-end_201
3,......(.((+.....)).).,2.481950e+12,b_sliding_197
4,......((((+......)))),2.000000e+07,f_sliding_208
5,......(.((+.....)).).,2.481950e+12,b_sliding_197
6,......((((+......)))),5.869956e+07,b_backfray-end_209
7,......(((.+.......))),2.000000e+09,f_backfray-end_217
8,......((((+......)))),5.869956e+07,b_backfray-end_209
9,......(((.+.......))),2.000000e+09,f_backfray-end_217
10,......((((+......)))),5.869956e+07,b_backfray-end_209
11,......(((.+.......))),2.000000e+09,f_backfray-end_217
12,......((((+......)))),2.000000e+07,f_sliding_208
13,......(.((+.....)).).,2.481950e+12,b_sliding_197
14,......((((+......)))),5.869956e+07,b_backfray-end_209
15,......(((.+.......))),2.000000e+09,f_backfray-end_217
16,......((((+......)))),2.000000e+07,f_sliding_208
17,......(.((+.....)).).,2.481950e+12,b_sliding_197
18,......((((+......)))),5.869956e+07,b_backfray-end_209
19,......(((.+.......))),2.000000e+09,f_backfray-end_217
20,......((((+......)))),5.869956e+07,b_backfray-end_209
21,......(((.+.......))),2.000000e+09,f_backfray-end_217
22,......((((+......)))),1.493074e+07,b_backfray-end_210
23,.......(((+......))).,2.000000e+09,f_backfray-end_224
24,......((((+......)))),1.493074e+07,b_backfray-end_210
25,.......(((+......))).,2.000000e+09,f_backfray-end_224
26,......((((+......)))),2.000000e+07,f_sliding_208
27,......(.((+.....)).).,2.481950e+12,b_sliding_197
28,......((((+......)))),1.493074e+07,b_backfray-end_210
29,.......(((+......))).,2.000000e+09,f_backfray-end_224
30,......((((+......)))),5.869956e+07,b_backfray-end_209
31,......(((.+.......))),2.000000e+09,f_backfray-end_217
32,......((((+......)))),5.869956e+07,b_backfray-end_209
33,......(((.+.......))),2.000000e+09,f_backfray-end_217
34,......((((+......)))),5.869956e+07,b_backfray-end_209
35,......(((.+.......))),2.000000e+09,f_backfray-end_217
36,......((((+......)))),5.869956e+07,b_backfray-end_209
37,......(((.+.......))),2.000000e+09,f_backfray-end_217
38,......((((+......)))),2.000000e+07,f_sliding_208
39,......(.((+.....)).).,2.481950e+12,b_sliding_197
40,......((((+......)))),5.869956e+07,b_backfray-end_209
41,......(((.+.......))),2.000000e+09,f_backfray-end_217
42,......((((+......)))),2.000000e+07,f_sliding_208
43,......(.((+.....)).).,2.481950e+12,b_sliding_197
44,......((((+......)))),5.869956e+07,b_backfray-end_209
45,......(((.+.......))),5.869956e+07,b_backfray-end_218
46,.......(..+........).,2.000000e+09,f_backfray-end_220
47,......(((.+.......))),2.000000e+09,f_backfray-end_217
48,......((((+......)))),2.000000e+07,f_sliding_208
49,......(.((+.....)).).,2.481950e+12,b_sliding_197
50,......((((+......)))),2.000000e+07,f_sliding_208
51,......(.((+.....)).).,2.481950e+12,b_sliding_197
52,......((((+......)))),1.493074e+07,b_backfray-end_210
53,.......(((+......))).,2.000000e+09,f_backfray-end_224
54,......((((+......)))),1.493074e+07,b_backfray-end_210
55,.......(((+......))).,2.000000e+09,f_backfray-end_224
56,......((((+......)))),5.869956e+07,b_backfray-end_209
57,......(((.+.......))),2.000000e+09,f_backfray-end_217
58,......((((+......)))),5.869956e+07,b_backfray-end_209
59,......(((.+.......))),2.000000e+09,f_backfray-end_217
60,......((((+......)))),1.493074e+07,b_backfray-end_210
61,.......(((+......))).,2.000000e+09,f_backfray-end_224
62,......((((+......)))),1.493074e+07,b_backfray-end_210
63,.......(((+......))).,2.206581e+07,b_backfray_225
64,........((+......))..,2.000000e+09,f_backfray_229
65,.......(((+......))).,2.000000e+09,f_backfray-end_224
66,......((((+......)))),5.869956e+07,b_backfray-end_209
67,......(((.+.......))),2.000000e+09,f_backfray-end_217
68,......((((+......)))),5.869956e+07,b_backfray-end_209
69,......(((.+.......))),2.000000e+09,f_backfray-end_217
70,......((((+......)))),5.869956e+07,b_backfray-end_209
71,......(((.+.......))),2.000000e+09,f_backfray-end_217
72,......((((+......)))),5.869956e+07,b_backfray-end_209
73,......(((.+.......))),2.000000e+09,f_backfray-end_217
74,......((((+......)))),1.493074e+07,b_backfray-end_210
75,.......(((+......))).,2.000000e+09,f_backfray-end_224
76,......((((+......)))),5.869956e+07,b_backfray-end_209
77,......(((.+.......))),2.000000e+09,f_backfray-end_217
78,......((((+......)))),2.000000e+07,f_sliding_208
79,......(.((+.....)).).,2.481950e+12,b_sliding_197
80,......((((+......)))),5.869956e+07,b_backfray-end_209
81,......(((.+.......))),2.000000e+09,f_backfray-end_217
82,......((((+......)))),5.869956e+07,b_backfray-end_209
83,......(((.+.......))),2.000000e+09,f_backfray-end_217
84,......((((+......)))),5.869956e+07,b_backfray-end_209
85,......(((.+.......))),2.000000e+09,f_backfray-end_217
86,......((((+......)))),5.869956e+07,b_backfray-end_209
87,......(((.+.......))),2.000000e+09,f_backfray-end_217
88,......((((+......)))),5.869956e+07,b_backfray-end_209
89,......(((.+.......))),3.374497e+07,b_backfray_216
90,......((..+........)),2.000000e+09,f_backfray_215
91,......(((.+.......))),2.000000e+09,f_backfray-end_217
92,......((((+......)))),5.869956e+07,b_backfray-end_209
93,......(((.+.......))),2.000000e+09,f_backfray-end_217
94,......((((+......)))),1.493074e+07,b_backfray-end_210
95,.......(((+......))).,2.000000e+09,f_backfray-end_224
96,......((((+......)))),5.869956e+07,b_backfray-end_209
97,......(((.+.......))),2.000000e+09,f_backfray-end_217
98,......((((+......)))),5.869956e+07,b_backfray-end_209
99,......(((.+.......))),2.000000e+09,f_backfray-end_217
100,......((((+......)))),1.493074e+07,b_backfray-end_210
101,.......(((+......))).,2.000000e+09,f_backfray-end_224
102,......((((+......)))),5.869956e+07,b_backfray-end_209
103,......(((.+.......))),2.000000e+09,f_backfray-end_217
104,......((((+......)))),2.000000e+07,f_sliding_208
105,......(.((+.....)).).,2.481950e+12,b_sliding_197
106,......((((+......)))),2.000000e+07,f_sliding_208
107,......(.((+.....)).).,2.481950e+12,b_sliding_197
108,......((((+......)))),5.869956e+07,b_backfray-end_209
109,......(((.+.......))),5.869956e+07,b_backfray-end_218
110,.......(..+........).,2.000000e+09,f_backfray-end_220
111,......(((.+.......))),2.000000e+09,f_backfray-end_217
112,......((((+......)))),2.000000e+07,f_sliding_208
113,......(.((+.....)).).,2.481950e+12,b_sliding_197
114,......((((+......)))),5.869956e+07,b_backfray-end_209
115,......(((.+.......))),2.000000e+09,f_backfray-end_217
116,......((((+......)))),5.869956e+07,b_backfray-end_209
117,......(((.+.......))),2.000000e+09,f_backfray-end_217
118,......((((+......)))),5.869956e+07,b_backfray-end_209
119,......(((.+.......))),2.000000e+09,f_backfray-end_217
120,......((((+......)))),2.000000e+07,f_sliding_208
121,......(.((+.....)).).,2.481950e+12,b_sliding_197
122,......((((+......)))),5.869956e+07,b_backfray-end_209
123,......(((.+.......))),2.000000e+09,f_backfray-end_217
124,......((((+......)))),5.869956e+07,b_backfray-end_209
125,......(((.+.......))),2.000000e+09,f_backfray-end_217
126,......((((+......)))),1.493074e+07,b_backfray-end_210
127,.......(((+......))).,2.000000e+09,f_backfray-end_224
128,......((((+......)))),5.869956e+07,b_backfray-end_209
129,......(((.+.......))),2.000000e+09,f_backfray-end_217
130,......((((+......)))),5.869956e+07,b_backfray-end_209
131,......(((.+.......))),2.000000e+09,f_backfray-end_217
132,......((((+......)))),5.869956e+07,b_backfray-end_209
133,......(((.+.......))),2.000000e+09,f_backfray-end_217
134,......((((+......)))),5.869956e+07,b_backfray-end_209
135,......(((.+.......))),2.000000e+09,f_backfray-end_217
136,......((((+......)))),5.869956e+07,b_backfray-end_209
137,......(((.+.......))),2.000000e+09,f_backfray-end_217
138,......((((+......)))),5.869956e+07,b_backfray-end_209
139,......(((.+.......))),2.000000e+09,f_backfray-end_217
140,......((((+......)))),5.869956e+07,b_backfray-end_209
141,......(((.+.......))),2.000000e+09,f_backfray-end_217
142,......((((+......)))),1.493074e+07,b_backfray-end_210
143,.......(((+......))).,2.000000e+09,f_backfray-end_224
144,......((((+......)))),2.000000e+07,f_sliding_208
145,......(.((+.....)).).,2.481950e+12,b_sliding_197
146,......((((+......)))),2.000000e+07,f_sliding_208
147,......(.((+.....)).).,2.481950e+12,b_sliding_197
148,......((((+......)))),5.869956e+07,b_backfray-end_209
149,......(((.+.......))),2.000000e+09,f_backfray-end_217
150,......((((+......)))),5.869956e+07,b_backfray-end_209
151,......(((.+.......))),2.000000e+09,f_backfray-end_217
152,......((((+......)))),5.869956e+07,b_backfray-end_209
153,......(((.+.......))),2.000000e+09,f_backfray-end_217
154,......((((+......)))),5.869956e+07,b_backfray-end_209
155,......(((.+.......))),2.000000e+09,f_backfray-end_217
156,......((((+......)))),5.869956e+07,b_backfray-end_209
157,......(((.+.......))),2.000000e+09,f_backfray-end_217
158,......((((+......)))),2.000000e+07,f_sliding_208
159,......(.((+.....)).).,2.481950e+12,b_sliding_197
160,......((((+......)))),5.869956e+07,b_backfray-end_209
161,......(((.+.......))),2.000000e+09,f_backfray-end_217
162,......((((+......)))),1.493074e+07,b_backfray-end_210
163,.......(((+......))).,2.000000e+09,f_backfray-end_224
164,......((((+......)))),5.869956e+07,b_backfray-end_209
165,......(((.+.......))),5.869956e+07,b_backfray-end_218
166,.......(..+........).,2.000000e+09,f_backfray-end_220
167,......(((.+.......))),2.000000e+09,f_backfray-end_217
168,......((((+......)))),5.869956e+07,b_backfray-end_209
169,......(((.+.......))),2.000000e+09,f_backfray-end_217
170,......((((+......)))),5.869956e+07,b_backfray-end_209
171,......(((.+.......))),2.000000e+09,f_backfray-end_217
172,......((((+......)))),1.493074e+07,b_backfray-end_210
173,.......(((+......))).,2.000000e+09,f_backfray-end_224
174,......((((+......)))),5.869956e+07,b_backfray-end_209
175,......(((.+.......))),5.869956e+07,b_backfray-end_218
176,.......(..+........).,2.095948e+08,b_off_core_219
177,..........+..........,4.765020e+08,f_on_core_9
178,.........(+).........,2.000000e+09,f_zipping_313
179,........((+))........,2.000000e+09,f_zipping_315
180,.......(((+))).......,2.000000e+09,f_zipping_308
181,......((((+))))......,2.000000e+09,f_zipping_311
182,.....(((((+))))).....,2.000000e+09,f_zipping_301
183,....((((((+))))))....,2.000000e+09,f_zipping_304
184,...(((((((+)))))))...,2.000000e+09,f_zipping_292
185,..((((((((+))))))))..,2.000000e+09,f_zipping_295
186,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_283
187,((((((((((+)))))))))),5.869956e+07,b_zipping-end_316
188,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_252
189,((((((((((+)))))))))),5.869956e+07,b_zipping-end_316
190,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_252
191,((((((((((+)))))))))),5.869956e+07,b_zipping-end_316
192,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_252
193,((((((((((+)))))))))),1.493074e+07,b_zipping-end_317
194,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_283
195,((((((((((+)))))))))),1.493074e+07,b_zipping-end_317
196,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_283
197,((((((((((+)))))))))),1.493074e+07,b_zipping-end_317
198,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_283
199,((((((((((+)))))))))),5.869956e+07,b_zipping-end_316
200,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_252
201,((((((((((+)))))))))),5.869956e+07,b_zipping-end_316
202,(((((((((.+.))))))))),3.374497e+07,b_zipping_251
203,((((((((..+..)))))))),2.000000e+09,f_zipping_250
204,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_252
205,((((((((((+)))))))))),5.869956e+07,b_zipping-end_316
206,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_252
207,((((((((((+)))))))))),1.493074e+07,b_zipping-end_317
208,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_283
209,((((((((((+)))))))))),5.869956e+07,b_zipping-end_316
210,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_252
211,((((((((((+)))))))))),5.869956e+07,b_zipping-end_316
212,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_252
