,trajectory,next step rate,step name
0,..........+..........,4.765020e+08,f_off_core_34
1,.........(+.)........,2.000000e+09,f_backfray_171
2,.......(.(+.).)......,2.000000e+09,f_backfray_173
3,.....(.(.(+.).).)....,5.745317e+10,b_backfray_165
4,.......(..+...)......,2.000000e+09,f_backfray_164
5,.....(.(.(+.).).)....,5.745317e+10,b_backfray_165
6,.......(..+...)......,2.000000e+09,f_backfray_164
7,.....(.(.(+.).).)....,5.745317e+10,b_backfray_165
8,.......(..+...)......,2.000000e+09,f_backfray_164
9,.....(.(.(+.).).)....,1.161014e+10,b_backfray_167
10,.......(.(+.).)......,2.000000e+09,f_backfray_173
11,.....(.(.(+.).).)....,1.161014e+10,b_backfray_167
12,.......(.(+.).)......,1.541886e+09,b_backfray_172
13,.........(+.)........,2.000000e+09,f_backfray_171
14,.......(.(+.).)......,2.000000e+09,f_backfray_173
15,.....(.(.(+.).).)....,1.161014e+10,b_backfray_167
16,.......(.(+.).)......,1.541886e+09,b_backfray_172
17,.........(+.)........,2.000000e+09,f_backfray_171
18,.......(.(+.).)......,1.541886e+09,b_backfray_172
19,.........(+.)........,2.000000e+09,f_backfray_171
20,.......(.(+.).)......,1.541886e+09,b_backfray_172
21,.........(+.)........,2.000000e+09,f_backfray_171
22,.......(.(+.).)......,2.000000e+09,f_backfray_173
23,.....(.(.(+.).).)....,2.000000e+09,f_backfray_166
24,....((.(.(+.).).))...,2.000000e+09,f_backfray_169
25,...(((.(.(+.).).)))..,2.000000e+09,f_backfray-end_161
26,.(.(((.(.(+.).).))).),1.497554e+10,b_sliding_137
27,....((....+......))..,5.869956e+07,b_backfray-end_176
28,.....(....+......)...,2.000000e+09,f_backfray-end_181
29,....((....+......))..,5.869956e+07,b_backfray-end_176
30,.....(....+......)...,2.000000e+09,f_backfray-end_181
31,....((....+......))..,2.000000e+07,f_sliding_174
32,.(.(((.(.(+.).).))).),1.497554e+10,b_sliding_137
33,....((....+......))..,5.869956e+07,b_backfray-end_176
34,.....(....+......)...,2.000000e+09,f_backfray-end_181
35,....((....+......))..,5.869956e+07,b_backfray-end_175
36,....(.....+.......)..,2.000000e+09,f_backfray-end_179
37,....((....+......))..,5.869956e+07,b_backfray-end_175
38,....(.....+.......)..,2.000000e+09,f_backfray-end_179
39,....((....+......))..,5.869956e+07,b_backfray-end_176
40,.....(....+......)...,2.000000e+09,f_backfray-end_181
41,....((....+......))..,5.869956e+07,b_backfray-end_176
42,.....(....+......)...,2.000000e+09,f_backfray-end_181
43,....((....+......))..,1.784178e+06,b_sliding_177
44,.....(..(.+....)..)..,1.272598e+11,b_sliding_184
45,........((+....))....,6.304702e+07,b_sliding_188
46,......(.((+.....)).).,2.481950e+12,b_sliding_197
47,......((((+......)))),5.869956e+07,b_backfray-end_209
48,......(((.+.......))),2.000000e+09,f_backfray-end_217
49,......((((+......)))),2.000000e+07,f_sliding_208
50,......(.((+.....)).).,2.481950e+12,b_sliding_197
51,......((((+......)))),5.869956e+07,b_backfray-end_209
52,......(((.+.......))),2.000000e+09,f_backfray-end_217
53,......((((+......)))),5.869956e+07,b_backfray-end_209
54,......(((.+.......))),5.869956e+07,b_backfray-end_218
55,.......(..+........).,2.000000e+09,f_backfray-end_220
56,......(((.+.......))),2.000000e+09,f_backfray-end_217
57,......((((+......)))),5.869956e+07,b_backfray-end_209
58,......(((.+.......))),2.000000e+09,f_backfray-end_217
59,......((((+......)))),5.869956e+07,b_backfray-end_209
60,......(((.+.......))),2.000000e+09,f_backfray-end_217
61,......((((+......)))),5.869956e+07,b_backfray-end_209
62,......(((.+.......))),2.000000e+09,f_backfray-end_217
63,......((((+......)))),1.493074e+07,b_backfray-end_210
64,.......(((+......))).,2.000000e+09,f_backfray-end_224
65,......((((+......)))),5.869956e+07,b_backfray-end_209
66,......(((.+.......))),2.000000e+09,f_backfray-end_217
67,......((((+......)))),1.493074e+07,b_backfray-end_210
68,.......(((+......))).,2.000000e+09,f_backfray-end_224
69,......((((+......)))),5.869956e+07,b_backfray-end_209
70,......(((.+.......))),2.000000e+09,f_backfray-end_217
71,......((((+......)))),5.869956e+07,b_backfray-end_209
72,......(((.+.......))),2.000000e+09,f_backfray-end_217
73,......((((+......)))),2.000000e+07,f_sliding_208
74,......(.((+.....)).).,2.481950e+12,b_sliding_197
75,......((((+......)))),5.869956e+07,b_backfray-end_209
76,......(((.+.......))),2.000000e+09,f_backfray-end_217
77,......((((+......)))),5.869956e+07,b_backfray-end_209
78,......(((.+.......))),2.000000e+09,f_backfray-end_217
79,......((((+......)))),5.869956e+07,b_backfray-end_209
80,......(((.+.......))),2.000000e+09,f_backfray-end_217
81,......((((+......)))),5.869956e+07,b_backfray-end_209
82,......(((.+.......))),2.000000e+09,f_backfray-end_217
83,......((((+......)))),5.869956e+07,b_backfray-end_209
84,......(((.+.......))),2.000000e+09,f_backfray-end_217
85,......((((+......)))),1.493074e+07,b_backfray-end_210
86,.......(((+......))).,2.000000e+09,f_backfray-end_224
87,......((((+......)))),5.869956e+07,b_backfray-end_209
88,......(((.+.......))),2.000000e+09,f_backfray-end_217
89,......((((+......)))),5.869956e+07,b_backfray-end_209
90,......(((.+.......))),2.000000e+09,f_backfray-end_217
91,......((((+......)))),5.869956e+07,b_backfray-end_209
92,......(((.+.......))),2.000000e+09,f_backfray-end_217
93,......((((+......)))),5.869956e+07,b_backfray-end_209
94,......(((.+.......))),2.000000e+09,f_backfray-end_217
95,......((((+......)))),2.000000e+07,f_sliding_208
96,......(.((+.....)).).,2.481950e+12,b_sliding_197
97,......((((+......)))),2.000000e+07,f_sliding_208
98,......(.((+.....)).).,2.481950e+12,b_sliding_197
99,......((((+......)))),2.000000e+07,f_sliding_208
100,......(.((+.....)).).,2.481950e+12,b_sliding_197
101,......((((+......)))),5.869956e+07,b_backfray-end_209
102,......(((.+.......))),2.000000e+09,f_backfray-end_217
